date,pnl
2026-01-15 00:00:00-05:00,-439.321428571413
2026-01-30 00:00:00-05:00,699.071428571413
2026-02-02 00:00:00-05:00,-187.0
2026-02-04 00:00:00-05:00,650.5
2026-02-18 00:00:00-05:00,20.5
2026-02-24 00:00:00-05:00,-432.0892857142753
2026-03-02 00:00:00-05:00,-214.5
