date,pnl
2025-01-07 00:00:00-05:00,-199.7285714285652
2025-01-08 00:00:00-05:00,301.96785714285505
2025-01-10 00:00:00-05:00,114.74285714285506
2025-01-13 00:00:00-05:00,-140.65357142856521
2025-01-14 00:00:00-05:00,-476.1178571428551
2025-01-17 00:00:00-05:00,-301.2142857142899
2025-01-22 00:00:00-05:00,49.321428571420256
2025-01-23 00:00:00-05:00,89.51428571428985
2025-01-24 00:00:00-05:00,-357.6785714285652
2025-01-27 00:00:00-05:00,175.975
2025-01-28 00:00:00-05:00,-2.5142857142680555
2025-01-29 00:00:00-05:00,-109.4
2025-01-30 00:00:00-05:00,171.6892857142826
2025-02-03 00:00:00-05:00,-306.8107142857174
2025-02-04 00:00:00-05:00,4.403571428572448
2025-02-05 00:00:00-05:00,57.2
2025-02-06 00:00:00-05:00,-205.52857142857974
2025-02-07 00:00:00-05:00,-172.66785714285507
2025-02-10 00:00:00-05:00,-34.5
2025-02-12 00:00:00-05:00,-105.22142857142754
2025-02-13 00:00:00-05:00,-145.08571428571014
2025-02-14 00:00:00-05:00,-59.6
2025-02-17 00:00:00-05:00,183.37142857142027
2025-02-18 00:00:00-05:00,2.6892857142826188
2025-02-19 00:00:00-05:00,486.8392857142972
2025-02-24 00:00:00-05:00,-509.6535714285652
2025-02-25 00:00:00-05:00,-289.675
2025-02-26 00:00:00-05:00,-201.65714285714495
