date,pnl
2024-07-01 00:00:00-04:00,-179.37857142856518
2024-07-02 00:00:00-04:00,-335.2785714285652
2024-07-03 00:00:00-04:00,-252.2571428571522
2024-07-04 00:00:00-04:00,16.8
2024-07-05 00:00:00-04:00,171.4
2024-07-08 00:00:00-04:00,405.2214285714203
2024-07-09 00:00:00-04:00,148.77857142856516
2024-07-10 00:00:00-04:00,-245.6
2024-07-11 00:00:00-04:00,88.77857142857974
2024-07-12 00:00:00-04:00,99.2607142857174
2024-07-15 00:00:00-04:00,196.37857142856518
2024-07-16 00:00:00-04:00,-202.40714285714495
2024-07-17 00:00:00-04:00,141.475
2024-07-19 00:00:00-04:00,119.33571428571011
2024-07-22 00:00:00-04:00,-139.5607142857174
2024-07-23 00:00:00-04:00,-247.2
2024-07-25 00:00:00-04:00,-26.80000000000001
2024-07-26 00:00:00-04:00,-269.3714285714348
2024-07-29 00:00:00-04:00,819.6
2024-07-30 00:00:00-04:00,133.11785714285506
2024-07-31 00:00:00-04:00,-226.4
2024-08-01 00:00:00-04:00,321.95
2024-08-02 00:00:00-04:00,-36.87142857142754
2024-08-05 00:00:00-04:00,744.6285714285725
2024-08-06 00:00:00-04:00,-206.15
2024-08-09 00:00:00-04:00,-196.7285714285652
2024-08-12 00:00:00-04:00,-123.91785714285507
2024-08-13 00:00:00-04:00,117.95714285714493
2024-08-14 00:00:00-04:00,-103.88214285714494
2024-08-15 00:00:00-04:00,-112.9892857142826
2024-08-16 00:00:00-04:00,29.221428571434785
2024-08-19 00:00:00-04:00,-466.43571428569555
2024-08-21 00:00:00-04:00,-310.1000000000073
2024-08-22 00:00:00-04:00,869.0321428571376
2024-08-27 00:00:00-04:00,-77.43214285713768
2024-08-28 00:00:00-04:00,124.05714285714494
2024-08-29 00:00:00-04:00,-246.06785714286235
2024-08-30 00:00:00-04:00,183.475
2024-09-03 00:00:00-04:00,150.95
2024-09-04 00:00:00-04:00,-174.70357142857247
2024-09-05 00:00:00-04:00,135.36785714285506
2024-09-06 00:00:00-04:00,315.30714285713765
2024-09-09 00:00:00-04:00,105.04642857142753
2024-09-10 00:00:00-04:00,135.78214285714492
2024-09-11 00:00:00-04:00,-30.55000000000001
2024-09-12 00:00:00-04:00,22.860714285717393
2024-09-13 00:00:00-04:00,99.52857142857246
2024-09-18 00:00:00-04:00,-102.59642857142754
2024-09-23 00:00:00-04:00,-130.8
2024-09-24 00:00:00-04:00,318.7928571428623
2024-09-25 00:00:00-04:00,-171.2285714285652
2024-09-27 00:00:00-04:00,-102.91785714285507
2024-10-01 00:00:00-04:00,-160.85357142857248
2024-10-02 00:00:00-04:00,-107.9
2024-10-03 00:00:00-04:00,-110.25714285714494
2024-10-04 00:00:00-04:00,-433.20000000000005
2024-10-07 00:00:00-04:00,126.09285714285507
2024-10-08 00:00:00-04:00,148.65357142857246
2024-10-09 00:00:00-04:00,162.84285714285505
2024-10-10 00:00:00-04:00,100.225
2024-10-11 00:00:00-04:00,150.62857142856518
2024-10-14 00:00:00-04:00,-46.31428571428988
2024-10-16 00:00:00-04:00,101.08214285714493
2024-10-17 00:00:00-04:00,-282.4428571428551
2024-10-18 00:00:00-04:00,-374.8142857142899
2024-10-21 00:00:00-04:00,9.178571428565192
2024-10-22 00:00:00-04:00,108.91428571428258
2024-10-23 00:00:00-04:00,-158.58571428571014
2024-10-25 00:00:00-04:00,-16.68571428571738
2024-10-28 00:00:00-04:00,-186.1214285714348
2024-10-29 00:00:00-04:00,153.09285714285505
2024-10-30 00:00:00-04:00,155.7714285714348
2024-11-01 00:00:00-04:00,183.09285714285505
2024-11-04 00:00:00-05:00,-743.728571428587
2024-11-07 00:00:00-05:00,45.721428571434785
2024-11-08 00:00:00-05:00,-528.257142857145
2024-11-11 00:00:00-05:00,167.7642857142826
2024-11-12 00:00:00-05:00,177.18571428571013
2024-11-13 00:00:00-05:00,-41.714285714282596
2024-11-14 00:00:00-05:00,263.7107142857174
2024-11-15 00:00:00-05:00,109.0107142857174
2024-11-18 00:00:00-05:00,-73.84285714286236
2024-11-19 00:00:00-05:00,-70.46785714286236
2024-11-20 00:00:00-05:00,125.29642857142753
2024-11-21 00:00:00-05:00,146.24285714285506
2024-11-22 00:00:00-05:00,-193.62142857143482
2024-11-25 00:00:00-05:00,345.4607142857101
2024-11-26 00:00:00-05:00,-193.19285714285508
2024-11-27 00:00:00-05:00,-151.94285714285508
2024-11-29 00:00:00-05:00,156.1928571428478
2024-12-03 00:00:00-05:00,157.96071428571742
2024-12-04 00:00:00-05:00,68.6
2024-12-06 00:00:00-05:00,-158.8071428571522
2024-12-09 00:00:00-05:00,254.54285714286962
2024-12-10 00:00:00-05:00,-135.33571428571014
2024-12-11 00:00:00-05:00,176.0214285714348
2024-12-12 00:00:00-05:00,-206.92142857143483
2024-12-13 00:00:00-05:00,66.1857142857101
2024-12-16 00:00:00-05:00,-400.88928571428255
2024-12-17 00:00:00-05:00,-135.4
2024-12-18 00:00:00-05:00,-128.90714285714495
2024-12-19 00:00:00-05:00,431.5571428571449
2024-12-20 00:00:00-05:00,490.9607142857174
2024-12-23 00:00:00-05:00,-181.94285714285508
2024-12-24 00:00:00-05:00,293.0142857142898
2024-12-26 00:00:00-05:00,124.43928571428259
2024-12-30 00:00:00-05:00,80.87857142857246
2024-12-31 00:00:00-05:00,108.74285714285506
