date,pnl
2026-01-02 00:00:00-05:00,1.1
2026-01-05 00:00:00-05:00,133.2714285714348
2026-01-06 00:00:00-05:00,150.62857142856518
2026-01-08 00:00:00-05:00,-105.8
2026-01-12 00:00:00-05:00,-17.0
2026-01-16 00:00:00-05:00,-186.28928571428258
2026-01-23 00:00:00-05:00,273.0321428571522
2026-01-26 00:00:00-05:00,174.95
2026-01-27 00:00:00-05:00,169.37857142856518
2026-01-28 00:00:00-05:00,-50.60714285713766
2026-01-30 00:00:00-05:00,-4.728571428572479
2026-02-02 00:00:00-05:00,-10.4
2026-02-04 00:00:00-05:00,405.09285714285505
2026-02-05 00:00:00-05:00,303.85
2026-02-06 00:00:00-05:00,-200.8
2026-02-09 00:00:00-05:00,-191.59285714284778
2026-02-11 00:00:00-05:00,-244.7285714285652
2026-02-12 00:00:00-05:00,481.0428571428696
2026-02-13 00:00:00-05:00,-157.45357142857247
2026-02-18 00:00:00-05:00,171.6357142857174
2026-02-19 00:00:00-05:00,-38.9
2026-02-23 00:00:00-05:00,101.18928571428259
2026-02-24 00:00:00-05:00,-166.6821428571522
2026-02-25 00:00:00-05:00,370.45714285714496
2026-02-26 00:00:00-05:00,108.36785714285506
2026-03-05 00:00:00-05:00,-91.9
2026-03-09 00:00:00-04:00,192.74285714285506
2026-03-11 00:00:00-04:00,-287.6392857142826
2026-03-12 00:00:00-04:00,136.0107142857174
2026-03-13 00:00:00-04:00,-169.8
2026-03-17 00:00:00-04:00,-130.9892857142826
2026-03-18 00:00:00-04:00,-158.90714285714495
