entry_time,exit_time,direction,pnl,r_multiple,confidence
2024-01-03 10:10:00-05:00,2024-01-03 11:00:00-05:00,-1,-374.8142857142899,-1.0151673437802395,0.7361266613006592
2024-01-05 10:30:00-05:00,2024-01-05 11:40:00-05:00,1,-175.94285714285508,-1.0161716171617043,0.4691655933856964
2024-01-08 10:30:00-05:00,2024-01-08 12:35:00-05:00,1,174.2,0.984180790960452,0.44298771023750305
2024-01-09 10:05:00-05:00,2024-01-09 11:15:00-05:00,1,172.2714285714348,0.9840065279478121,0.10246354341506958
2024-01-10 09:50:00-05:00,2024-01-10 10:10:00-05:00,-1,-380.93571428569555,-1.0225481737129205,0.7889925241470337
2024-01-11 09:45:00-05:00,2024-01-11 10:00:00-05:00,-1,239.32857142857975,0.9771361913094537,0.6520980596542358
2024-01-12 09:40:00-05:00,2024-01-12 09:55:00-05:00,1,-149.8,-1.0190476190476192,0.24225907027721405
2024-01-12 10:45:00-05:00,2024-01-12 11:15:00-05:00,-1,-330.1285714285652,-1.012886259040086,0.7200444340705872
2024-01-16 10:40:00-05:00,2024-01-16 11:00:00-05:00,1,-198.44285714285508,-1.0143117926250353,0.05613670125603676
2024-01-17 09:40:00-05:00,2024-01-17 10:00:00-05:00,-1,177.41428571428986,0.9844629409433444,0.5157830119132996
2024-01-18 10:00:00-05:00,2024-01-18 10:35:00-05:00,-1,-118.025,-1.012004287245445,0.5619280338287354
2024-01-19 09:50:00-05:00,2024-01-19 11:10:00-05:00,1,173.12857142856518,0.9840844498578613,0.4082429111003876
2024-01-22 09:40:00-05:00,2024-01-22 10:45:00-05:00,-1,103.27857142857246,0.9866257250085393,0.5050966739654541
2024-01-24 10:30:00-05:00,2024-01-24 12:30:00-05:00,1,106.70714285714493,0.9870498843739868,0.36161401867866516
2024-01-26 10:00:00-05:00,2024-01-26 10:25:00-05:00,-1,-172.08571428571014,-1.0165400843881611,0.44653084874153137
2024-01-26 10:30:00-05:00,2024-01-26 12:35:00-05:00,1,-187.51428571428988,-1.0151585460170371,0.4604106843471527
2024-01-30 10:40:00-05:00,2024-01-30 12:15:00-05:00,-1,244.2571428571304,0.9775871926814823,0.6518664360046387
2024-01-31 09:40:00-05:00,2024-01-31 10:30:00-05:00,-1,282.5142857142826,0.9853512705530534,0.65514075756073
2024-02-02 09:40:00-05:00,2024-02-02 09:45:00-05:00,1,155.66428571428986,0.9823304034257643,0.2996099591255188
2024-02-02 10:40:00-05:00,2024-02-02 11:50:00-05:00,1,113.725,0.9878393051031487,0.3467744290828705
2024-02-12 10:40:00-05:00,2024-02-12 10:55:00-05:00,1,186.82857142857975,0.9708982925018993,0.16319642961025238
2024-02-13 09:50:00-05:00,2024-02-13 10:30:00-05:00,1,149.35,0.9907131011608623,0.3831523656845093
2024-02-14 11:00:00-05:00,2024-02-14 11:40:00-05:00,-1,-437.7142857142753,-1.0162520729684668,0.8310920596122742
2024-02-19 10:45:00-05:00,2024-02-19 12:30:00-05:00,-1,-187.54999999998546,-1.055133614627204,0.5669280290603638
2024-02-20 09:40:00-05:00,2024-02-20 10:00:00-05:00,-1,145.37857142856518,0.981103880453079,0.43895047903060913
2024-02-23 09:55:00-05:00,2024-02-23 10:30:00-05:00,-1,331.0428571428696,0.9833651601952418,0.7020636200904846
2024-02-23 10:40:00-05:00,2024-02-23 11:00:00-05:00,-1,194.34285714285505,0.9857971014492649,0.6263906359672546
2024-02-26 09:40:00-05:00,2024-02-26 10:15:00-05:00,-1,-133.3,-1.021455938697318,0.5089055895805359
2024-02-27 09:40:00-05:00,2024-02-27 09:55:00-05:00,-1,-451.55000000001456,-1.022184493491827,0.8594233393669128
2024-02-28 11:00:00-05:00,2024-02-28 12:30:00-05:00,1,-189.1821428571522,-1.0227048942948667,0.4802002012729645
2024-02-29 10:10:00-05:00,2024-02-29 11:35:00-05:00,-1,301.1571428571522,0.9862456140351182,0.7139757871627808
2024-03-06 09:50:00-05:00,2024-03-06 10:00:00-05:00,-1,464.75714285713036,0.9880941533788649,0.8115220665931702
2024-03-07 09:40:00-05:00,2024-03-07 10:25:00-05:00,-1,-145.2392857142826,-1.0097330850403259,0.543962299823761
2024-03-07 10:35:00-05:00,2024-03-07 12:10:00-05:00,1,123.52857142857246,0.9887935963407744,0.43850740790367126
2024-03-08 09:45:00-05:00,2024-03-08 10:00:00-05:00,1,157.16428571428986,0.9824960928779004,0.2941548824310303
2024-03-11 10:20:00-04:00,2024-03-11 10:25:00-04:00,-1,134.1357142857174,0.9896706192358596,0.5142528414726257
2024-03-11 10:50:00-04:00,2024-03-11 10:55:00-04:00,1,-231.16785714285507,-1.0060931063961984,0.3746713101863861
2024-03-12 10:30:00-04:00,2024-03-12 12:45:00-04:00,1,-133.6142857142826,-1.0105888708805815,0.3070704936981201
2024-03-13 09:40:00-04:00,2024-03-13 14:40:00-04:00,-1,-40.4,-0.21626995507121688,0.6896805763244629
2024-03-14 09:45:00-04:00,2024-03-14 09:50:00-04:00,-1,459.92142857143483,0.982063601006648,0.897743821144104
2024-03-15 10:10:00-04:00,2024-03-15 10:45:00-04:00,-1,-258.55,-1.010948191593353,0.7147236466407776
2024-03-21 09:45:00-04:00,2024-03-21 14:45:00-04:00,-1,114.1,0.5609340707576157,0.5470193028450012
2024-03-26 10:00:00-04:00,2024-03-26 10:10:00-04:00,1,-163.95,-1.0262910798122065,0.2816486656665802
