entry_time,exit_time,direction,pnl,r_multiple,confidence
2026-01-12 10:45:00-05:00,2026-01-12 11:45:00-05:00,1,566.2142857142753,0.9877881619937514,0.6272702217102051
2026-01-13 12:20:00-05:00,2026-01-13 14:55:00-05:00,1,-434.23214285713766,-1.0163845350052125,0.7238008975982666
2026-01-15 10:50:00-05:00,2026-01-15 12:30:00-05:00,1,771.3928571428623,0.9910071117228788,0.6679774522781372
2026-01-19 11:05:00-05:00,2026-01-19 12:20:00-05:00,-1,-356.01785714286234,-1.0200562803786282,0.6193750500679016
2026-01-22 12:00:00-05:00,2026-01-22 13:55:00-05:00,1,370.946428571413,0.9814788566028407,0.742099404335022
2026-01-23 11:30:00-05:00,2026-01-23 13:45:00-05:00,1,-411.196428571413,-1.0173183123480947,0.7832407355308533
2026-01-26 13:00:00-05:00,2026-01-26 14:55:00-05:00,1,-49.5,-0.1919003115264797,0.6627861261367798
2026-01-27 12:55:00-05:00,2026-01-27 14:40:00-05:00,1,234.875,0.9710594315245478,0.6050514578819275
2026-02-02 13:20:00-05:00,2026-02-02 14:25:00-05:00,1,254.16071428572468,0.973196581196621,0.6913725137710571
2026-02-06 11:10:00-05:00,2026-02-06 14:00:00-05:00,-1,-907.0,-0.8458989091514697,0.6399847269058228
2026-02-09 13:00:00-05:00,2026-02-09 14:55:00-05:00,1,265.946428571413,0.9743539417729228,0.6381886601448059
2026-02-10 11:20:00-05:00,2026-02-10 13:05:00-05:00,1,-52.0,-0.0810239287701725,0.647862434387207
2026-02-13 11:40:00-05:00,2026-02-13 13:35:00-05:00,-1,-1025.6607142857247,-1.0068717679025432,0.7230623364448547
2026-02-19 11:45:00-05:00,2026-02-19 13:55:00-05:00,1,-379.5,-0.5828054298642533,0.7103123068809509
