date,pnl
2024-07-03 00:00:00-04:00,138.30714285714492
2024-07-09 00:00:00-04:00,-132.44285714285508
2024-07-15 00:00:00-04:00,-203.8
2024-07-16 00:00:00-04:00,-219.17142857143483
2024-07-22 00:00:00-04:00,118.70714285714493
2024-07-23 00:00:00-04:00,-102.1142857142826
2024-07-26 00:00:00-04:00,111.36785714285506
2024-07-31 00:00:00-04:00,-31.9
2024-08-01 00:00:00-04:00,-135.8642857142826
2024-08-05 00:00:00-04:00,-451.4678571428551
2024-08-07 00:00:00-04:00,133.86785714285506
2024-08-12 00:00:00-04:00,-153.75714285714494
2024-08-13 00:00:00-04:00,117.95714285714493
2024-08-15 00:00:00-04:00,110.18928571428259
2024-08-21 00:00:00-04:00,-435.4571428571304
2024-08-26 00:00:00-04:00,-162.65714285714495
2024-08-28 00:00:00-04:00,219.82857142857975
2024-08-29 00:00:00-04:00,154.05714285714492
2024-08-30 00:00:00-04:00,-229.64285714285506
2024-09-04 00:00:00-04:00,187.72142857143479
2024-09-05 00:00:00-04:00,176.12857142856518
2024-09-06 00:00:00-04:00,-105.81071428571741
2024-09-12 00:00:00-04:00,167.66428571428986
2024-09-13 00:00:00-04:00,-128.58571428571014
2024-09-16 00:00:00-04:00,-312.54285714285504
2024-09-19 00:00:00-04:00,-288.16785714285504
2024-09-23 00:00:00-04:00,-175.40714285714495
2024-09-24 00:00:00-04:00,-6.357142857144936
2024-09-26 00:00:00-04:00,23.496428571427515
2024-09-27 00:00:00-04:00,-143.37142857143482
2024-09-30 00:00:00-04:00,-105.06071428571741
