entry_time,exit_time,direction,pnl,r_multiple,confidence
2026-01-06 09:30:00-05:00,2026-01-06 09:40:00-05:00,-1,125.77142857143481,0.9782222222222708,0.616921603679657
2026-01-07 09:40:00-05:00,2026-01-07 09:55:00-05:00,1,146.2285714285652,0.9720797720797306,0.4718751013278961
2026-01-07 11:55:00-05:00,2026-01-07 13:15:00-05:00,1,-173.2714285714348,-1.0248415716096693,0.36979925632476807
2026-01-08 09:40:00-05:00,2026-01-08 10:05:00-05:00,-1,-121.13214285714494,-1.011692766592113,0.6060634851455688
2026-01-09 09:30:00-05:00,2026-01-09 09:35:00-05:00,1,147.30714285714492,0.9813466571496687,0.49498045444488525
2026-01-12 09:30:00-05:00,2026-01-12 09:50:00-05:00,-1,-158.69285714285508,-1.0179610538373292,0.5639081597328186
2026-01-14 09:30:00-05:00,2026-01-14 09:35:00-05:00,1,-105.70357142857247,-1.0134223591850808,0.43684089183807373
2026-01-15 10:40:00-05:00,2026-01-15 11:20:00-05:00,-1,-156.70357142857247,-1.0090146027365825,0.5002208352088928
2026-01-16 09:30:00-05:00,2026-01-16 09:45:00-05:00,-1,113.93928571428259,0.987861898126618,0.5336512923240662
2026-01-20 09:30:00-05:00,2026-01-20 09:35:00-05:00,1,-147.44285714285508,-1.0193580246913438,0.3607846796512604
2026-01-20 11:00:00-05:00,2026-01-20 12:35:00-05:00,1,-157.45357142857247,-1.0089712781782878,0.32040753960609436
2026-01-21 09:35:00-05:00,2026-01-21 09:40:00-05:00,1,-104.04285714285507,-1.0136395267919074,0.48124009370803833
2026-01-21 10:30:00-05:00,2026-01-21 10:50:00-05:00,1,148.86785714285506,0.9906833036244662,0.38632455468177795
2026-01-21 14:25:00-05:00,2026-01-21 14:35:00-05:00,1,152.1357142857174,0.9908816003721999,0.40658754110336304
2026-01-23 09:35:00-05:00,2026-01-23 09:40:00-05:00,1,150.62857142856518,0.9817504655493074,0.4725962281227112
2026-01-27 09:50:00-05:00,2026-01-27 10:35:00-05:00,-1,-102.00714285714494,-1.0139155129570672,0.5875518918037415
2026-01-27 10:40:00-05:00,2026-01-27 13:00:00-05:00,1,-103.025,-1.0137761377613776,0.43625837564468384
