entry_time,exit_time,direction,pnl,r_multiple,confidence
2025-07-08 11:50:00-04:00,2025-07-08 13:55:00-04:00,-1,-309.5,-0.7411588625187087,0.6056709289550781
2025-07-16 11:15:00-04:00,2025-07-16 11:55:00-04:00,-1,546.928571428587,0.9873629916183388,0.6016215682029724
2025-07-18 12:15:00-04:00,2025-07-18 13:00:00-04:00,1,-263.875,-1.0272506082725061,0.6421104669570923
2025-08-01 11:40:00-04:00,2025-08-01 14:25:00-04:00,-1,640.678571428587,0.9891921698373554,0.6696513295173645
2025-08-13 12:50:00-04:00,2025-08-13 14:40:00-04:00,1,280.4107142857247,0.9756446101274049,0.6125151515007019
2025-08-20 11:10:00-04:00,2025-08-20 12:15:00-04:00,-1,-692.9821428571377,-1.0102043472601774,0.6249911785125732
2025-08-22 12:55:00-04:00,2025-08-22 14:25:00-04:00,1,366.6607142857247,0.9812664277180683,0.6548668146133423
2025-08-26 12:50:00-04:00,2025-08-26 14:20:00-04:00,1,45.5,0.21393786733837114,0.6541301608085632
2025-09-05 12:35:00-04:00,2025-09-05 13:45:00-04:00,1,110.5,0.21385864869535165,0.6477999687194824
2025-09-23 11:40:00-04:00,2025-09-23 13:15:00-04:00,1,-268.428571428587,-1.0267759562842127,0.608514666557312
2025-09-30 11:20:00-04:00,2025-09-30 13:00:00-04:00,1,-177.0,-0.3545064377682403,0.610029399394989
2025-10-21 11:25:00-04:00,2025-10-21 12:55:00-04:00,1,479.696428571413,0.9856173179232848,0.6129230260848999
2025-11-07 12:20:00-05:00,2025-11-07 13:25:00-05:00,-1,-654.678571428587,-1.010807830162693,0.6552746295928955
2025-12-12 12:05:00-05:00,2025-12-12 13:15:00-05:00,-1,-949.321428571413,-1.0074284631419201,0.6012722849845886
2025-12-15 11:15:00-05:00,2025-12-15 13:50:00-05:00,-1,608.0,0.672553086419753,0.6091827154159546
2025-12-30 10:55:00-05:00,2025-12-30 12:35:00-05:00,-1,55.5,0.13402328589909446,0.6209632754325867
2025-12-31 11:30:00-05:00,2025-12-31 13:40:00-05:00,-1,-278.60714285713766,-1.0257725180801913,0.6068530678749084
