date,pnl
2025-01-06 00:00:00-05:00,124.17142857142753
2025-01-07 00:00:00-05:00,358.00357142857246
2025-01-08 00:00:00-05:00,-160.1857142857174
2025-01-13 00:00:00-05:00,195.90357142857246
2025-01-14 00:00:00-05:00,38.77142857142752
2025-01-15 00:00:00-05:00,221.5642857142826
2025-01-16 00:00:00-05:00,182.87857142856518
2025-01-20 00:00:00-05:00,-270.3428571428478
2025-01-21 00:00:00-05:00,-141.00714285714494
2025-01-24 00:00:00-05:00,-162.33571428571014
2025-01-27 00:00:00-05:00,-325.8821428571449
2025-01-30 00:00:00-05:00,-403.24642857142754
2025-01-31 00:00:00-05:00,112.43928571428259
2025-02-03 00:00:00-05:00,265.1
2025-02-07 00:00:00-05:00,169.86785714285506
2025-02-10 00:00:00-05:00,87.68214285714492
2025-02-12 00:00:00-05:00,25.932142857144925
2025-02-26 00:00:00-05:00,127.92142857142753
2025-02-28 00:00:00-05:00,-275.15
2025-03-06 00:00:00-05:00,276.3678571428551
2025-03-07 00:00:00-05:00,-219.0607142857174
2025-03-10 00:00:00-04:00,251.61785714285506
2025-03-13 00:00:00-04:00,159.04642857142753
2025-03-17 00:00:00-04:00,-858.925
2025-03-18 00:00:00-04:00,2.1
2025-03-19 00:00:00-04:00,147.58214285714493
2025-03-26 00:00:00-04:00,160.80714285714492
2025-03-27 00:00:00-04:00,152.99285714285506
2025-03-28 00:00:00-04:00,181.225
2025-04-01 00:00:00-04:00,184.70714285714493
2025-04-02 00:00:00-04:00,8.77142857142752
2025-04-07 00:00:00-04:00,476.9392857142826
2025-04-09 00:00:00-04:00,-419.41785714285504
2025-04-10 00:00:00-04:00,414.3678571428551
2025-04-11 00:00:00-04:00,-419.9
2025-04-14 00:00:00-04:00,299.2428571428551
2025-04-22 00:00:00-04:00,388.59285714285505
2025-04-25 00:00:00-04:00,-145.34642857142754
2025-04-29 00:00:00-04:00,193.59285714285505
2025-04-30 00:00:00-04:00,260.7785714285725
2025-05-01 00:00:00-04:00,-252.22142857142754
2025-05-06 00:00:00-04:00,43.59285714286233
2025-05-07 00:00:00-04:00,-68.32500000000002
2025-05-09 00:00:00-04:00,265.196428571413
2025-05-14 00:00:00-04:00,-116.25714285714494
2025-05-15 00:00:00-04:00,-110.09642857142754
2025-05-16 00:00:00-04:00,118.11785714285506
2025-05-19 00:00:00-04:00,123.74285714285506
2025-05-20 00:00:00-04:00,-192.55
2025-05-21 00:00:00-04:00,215.39642857142752
2025-05-22 00:00:00-04:00,162.1
2025-05-23 00:00:00-04:00,79.1
2025-05-28 00:00:00-04:00,152.45
2025-05-29 00:00:00-04:00,241.2714285714348
2025-06-04 00:00:00-04:00,-105.97142857142754
2025-06-05 00:00:00-04:00,-124.66785714285507
2025-06-06 00:00:00-04:00,-137.3107142857174
2025-06-13 00:00:00-04:00,-172.9357142857174
2025-06-17 00:00:00-04:00,-160.19285714285508
2025-06-19 00:00:00-04:00,-1.9
2025-06-23 00:00:00-04:00,120.95714285714493
2025-06-25 00:00:00-04:00,-170.69285714285508
