date,pnl
2026-01-06 00:00:00-05:00,125.77142857143481
2026-01-07 00:00:00-05:00,-27.042857142869593
2026-01-08 00:00:00-05:00,-121.13214285714494
2026-01-09 00:00:00-05:00,147.30714285714492
2026-01-12 00:00:00-05:00,-158.69285714285508
2026-01-14 00:00:00-05:00,-105.70357142857247
2026-01-15 00:00:00-05:00,-156.70357142857247
2026-01-16 00:00:00-05:00,113.93928571428259
2026-01-20 00:00:00-05:00,-304.8964285714276
2026-01-21 00:00:00-05:00,196.9607142857174
2026-01-23 00:00:00-05:00,150.62857142856518
2026-01-27 00:00:00-05:00,-205.03214285714495
2026-01-28 00:00:00-05:00,171.2
2026-02-03 00:00:00-05:00,-337.78214285713767
2026-02-04 00:00:00-05:00,162.36785714285506
2026-02-05 00:00:00-05:00,-52.19285714285505
2026-02-09 00:00:00-05:00,237.95
2026-02-10 00:00:00-05:00,-3.196428571442084
2026-02-11 00:00:00-05:00,-213.0607142857174
2026-02-13 00:00:00-05:00,-153.54285714285507
2026-02-16 00:00:00-05:00,-12.22857142857248
2026-02-18 00:00:00-05:00,-43.67500000000001
2026-02-19 00:00:00-05:00,-176.3642857142826
2026-02-20 00:00:00-05:00,-447.6571428571449
2026-02-23 00:00:00-05:00,-52.30000000000001
2026-02-24 00:00:00-05:00,110.35
2026-02-25 00:00:00-05:00,183.84285714285505
2026-02-26 00:00:00-05:00,554.1142857142826
2026-02-27 00:00:00-05:00,-143.95357142857247
2026-03-02 00:00:00-05:00,-138.22142857142754
2026-03-04 00:00:00-05:00,250.63928571428258
2026-03-05 00:00:00-05:00,-183.2285714285652
2026-03-06 00:00:00-05:00,155.03928571428258
2026-03-09 00:00:00-04:00,-212.3642857142826
2026-03-11 00:00:00-04:00,24.25357142856518
2026-03-12 00:00:00-04:00,125.02857142857246
2026-03-13 00:00:00-04:00,-334.62857142856524
2026-03-16 00:00:00-04:00,187.0107142857174
2026-03-17 00:00:00-04:00,130.0107142857174
2026-03-18 00:00:00-04:00,-156.4357142857174
