date,pnl
2024-01-05 00:00:00-05:00,449.1999999999927
2024-01-09 00:00:00-05:00,190.04285714286962
2024-01-12 00:00:00-05:00,153.73571428571012
2024-01-16 00:00:00-05:00,174.03214285715222
2024-01-18 00:00:00-05:00,177.5214285714348
2024-01-22 00:00:00-05:00,-51.4
2024-01-23 00:00:00-05:00,695.2428571428405
2024-01-25 00:00:00-05:00,-287.81428571427534
2024-01-29 00:00:00-05:00,-251.17142857142025
2024-02-01 00:00:00-05:00,-23.385714285710137
2024-02-02 00:00:00-05:00,-214.08571428571014
2024-02-05 00:00:00-05:00,380.3
2024-02-06 00:00:00-05:00,13.19642857141298
2024-02-09 00:00:00-05:00,176.11428571428988
2024-02-14 00:00:00-05:00,-325.1
2024-02-15 00:00:00-05:00,-191.8
2024-02-16 00:00:00-05:00,510.5642857142826
2024-02-19 00:00:00-05:00,354.9928571428842
2024-02-20 00:00:00-05:00,-195.65714285714495
2024-02-26 00:00:00-05:00,125.52142857143483
2024-02-27 00:00:00-05:00,-143.37142857143482
2024-02-28 00:00:00-05:00,-137.8
2024-02-29 00:00:00-05:00,-103.18571428571741
2024-03-04 00:00:00-05:00,-188.8607142857174
2024-03-05 00:00:00-05:00,132.95
2024-03-06 00:00:00-05:00,-394.2285714285725
2024-03-08 00:00:00-05:00,-1.3142857142898947
2024-03-11 00:00:00-04:00,-398.3107142857174
2024-03-12 00:00:00-04:00,-50.46071428569553
2024-03-13 00:00:00-04:00,28.4
2024-03-15 00:00:00-04:00,-6.396428571434825
2024-03-18 00:00:00-04:00,54.3
2024-03-19 00:00:00-04:00,107.5107142857174
2024-03-20 00:00:00-04:00,-188.0571428571522
2024-03-21 00:00:00-04:00,161.66428571428986
2024-03-22 00:00:00-04:00,71.88571428571012
2024-03-27 00:00:00-04:00,-200.6
2024-04-02 00:00:00-04:00,-147.76428571428988
2024-04-03 00:00:00-04:00,-174.45714285713038
2024-04-04 00:00:00-04:00,6.478571428565175
2024-04-05 00:00:00-04:00,144.21785714286233
2024-04-09 00:00:00-04:00,236.4
2024-04-10 00:00:00-04:00,158.7642857142826
2024-04-12 00:00:00-04:00,339.60714285713766
2024-04-15 00:00:00-04:00,400.8392857142753
2024-04-16 00:00:00-04:00,870.6857142857101
2024-04-17 00:00:00-04:00,-186.44285714285508
2024-04-18 00:00:00-04:00,131.9392857142826
2024-04-19 00:00:00-04:00,-469.321428571413
2024-04-22 00:00:00-04:00,-239.99642857142024
2024-04-24 00:00:00-04:00,-14.8
2024-04-25 00:00:00-04:00,-167.37142857143482
2024-04-26 00:00:00-04:00,-188.6
2024-04-29 00:00:00-04:00,-234.39285714285506
2024-04-30 00:00:00-04:00,99.6357142857174
2024-05-01 00:00:00-04:00,-152.26428571428988
2024-05-02 00:00:00-04:00,181.92142857142753
2024-05-03 00:00:00-04:00,-320.58571428571014
2024-05-06 00:00:00-04:00,151.53214285715222
2024-05-07 00:00:00-04:00,237.6428571428405
2024-05-08 00:00:00-04:00,-240.325
2024-05-09 00:00:00-04:00,166.91785714286965
2024-05-10 00:00:00-04:00,198.24999999998545
2024-05-13 00:00:00-04:00,-307.9714285714348
2024-05-15 00:00:00-04:00,32.4
2024-05-16 00:00:00-04:00,-40.98571428571012
2024-05-17 00:00:00-04:00,-340.38928571428255
2024-05-20 00:00:00-04:00,154.04285714286962
2024-05-21 00:00:00-04:00,-15.192857142869627
2024-05-22 00:00:00-04:00,-12.799999999978155
2024-05-23 00:00:00-04:00,-56.86785714284778
2024-05-24 00:00:00-04:00,9.371428571449371
2024-05-28 00:00:00-04:00,174.8321428571595
2024-05-29 00:00:00-04:00,-200.17142857142025
2024-05-31 00:00:00-04:00,-450.42499999999274
