entry_time,exit_time,direction,pnl,r_multiple,confidence
2025-07-02 09:30:00-04:00,2025-07-02 09:35:00-04:00,-1,-128.37142857143482,-1.0222980659841228,0.5204206705093384
2025-07-07 12:10:00-04:00,2025-07-07 12:15:00-04:00,1,-159.28928571428258,-1.0270811744386672,0.44447290897369385
2025-07-10 13:50:00-04:00,2025-07-10 15:00:00-04:00,1,10.4,0.0591869918699187,0.46578389406204224
2025-07-14 09:30:00-04:00,2025-07-14 09:40:00-04:00,-1,346.7785714285652,0.9763499245852012,0.7316388487815857
2025-07-15 13:05:00-04:00,2025-07-15 13:35:00-04:00,-1,-141.55,-1.0201801801801802,0.5604166984558105
2025-07-16 09:45:00-04:00,2025-07-16 10:05:00-04:00,-1,173.66428571428986,0.9841327666464513,0.5736351609230042
2025-07-18 10:25:00-04:00,2025-07-18 11:45:00-04:00,-1,-449.5,-1.015819209039548,0.8229146003723145
2025-07-21 14:50:00-04:00,2025-07-21 15:00:00-04:00,-1,279.0357142857247,0.9522242535039965,0.6688694357872009
2025-07-22 13:25:00-04:00,2025-07-22 13:40:00-04:00,1,-175.2,-1.0245614035087718,0.3876076340675354
2025-07-23 10:00:00-04:00,2025-07-23 10:55:00-04:00,-1,-170.90714285714495,-1.0166560441895174,0.519099771976471
2025-07-25 09:35:00-04:00,2025-07-25 09:45:00-04:00,-1,-343.9714285714348,-1.025031928480223,0.7554792165756226
2025-07-29 09:30:00-04:00,2025-07-29 09:45:00-04:00,1,-151.51428571428988,-1.0188280499519973,0.4285036027431488
2025-07-29 13:10:00-04:00,2025-07-29 13:35:00-04:00,1,-171.0214285714348,-1.025176621708451,0.31756624579429626
2025-07-30 12:15:00-04:00,2025-07-30 14:30:00-04:00,1,149.28214285715222,0.9726352530541624,0.47558286786079407
2025-07-30 14:55:00-04:00,2025-07-30 15:00:00-04:00,-1,204.95,0.9865222623345367,0.6773524284362793
2025-08-05 09:35:00-04:00,2025-08-05 09:45:00-04:00,1,125.98571428571013,0.9782584581253144,0.3232399523258209
2025-08-05 13:50:00-04:00,2025-08-05 14:15:00-04:00,1,-129.01428571428988,-1.0221844934918272,0.41922545433044434
2025-08-06 11:20:00-04:00,2025-08-06 11:50:00-04:00,1,102.85,0.9865707434052757,0.4063242971897125
2025-08-06 14:25:00-04:00,2025-08-06 15:00:00-04:00,1,66.4,0.3557596632223498,0.3936622738838196
2025-08-11 12:05:00-04:00,2025-08-11 12:35:00-04:00,1,-167.00357142856518,-1.025797959855177,0.47791022062301636
2025-08-12 09:40:00-04:00,2025-08-12 09:45:00-04:00,-1,196.91428571428986,0.9859799713877174,0.5418515205383301
