date,pnl
2024-01-04 00:00:00-05:00,-593.7857142857101
2024-01-10 00:00:00-05:00,302.63571428571015
2024-01-12 00:00:00-05:00,461.2071428571304
2024-01-16 00:00:00-05:00,-382.58571428573924
2024-01-17 00:00:00-05:00,-167.96785714284778
2024-01-18 00:00:00-05:00,-118.025
2024-01-19 00:00:00-05:00,173.71071428571742
2024-01-23 00:00:00-05:00,-307.43571428572466
2024-01-24 00:00:00-05:00,141.30714285714492
2024-01-25 00:00:00-05:00,310.27500000001453
2024-01-26 00:00:00-05:00,448.44999999997816
2024-01-29 00:00:00-05:00,-278.23571428568107
2024-01-30 00:00:00-05:00,267.9142857142608
2024-02-01 00:00:00-05:00,-392.29285714284777
2024-02-05 00:00:00-05:00,-199.31428571428987
2024-02-06 00:00:00-05:00,-369.2321428571304
2024-02-07 00:00:00-05:00,-346.8642857143044
2024-02-08 00:00:00-05:00,-187.41428571428258
2024-02-13 00:00:00-05:00,378.7
2024-02-15 00:00:00-05:00,-1.267857142847788
2024-02-16 00:00:00-05:00,-167.6464285714348
2024-02-19 00:00:00-05:00,-213.89642857144207
2024-02-21 00:00:00-05:00,-149.7857142857174
2024-02-27 00:00:00-05:00,188.54285714286962
2024-03-01 00:00:00-05:00,-139.40714285714495
2024-03-04 00:00:00-05:00,-111.6
2024-03-05 00:00:00-05:00,238.47142857142026
2024-03-08 00:00:00-05:00,-178.94285714285508
2024-03-12 00:00:00-04:00,-117.1142857142826
2024-03-19 00:00:00-04:00,107.5107142857174
2024-03-20 00:00:00-04:00,-188.0571428571522
2024-03-21 00:00:00-04:00,-134.8
2024-03-25 00:00:00-04:00,176.75
2024-03-26 00:00:00-04:00,-163.95
2024-03-28 00:00:00-04:00,179.175
2024-04-01 00:00:00-04:00,0.11785714286963866
2024-04-04 00:00:00-04:00,33.86071428570284
2024-04-05 00:00:00-04:00,457.67142857143483
2024-04-09 00:00:00-04:00,20.221428571434785
2024-04-12 00:00:00-04:00,-194.26428571428988
2024-04-15 00:00:00-04:00,-115.72142857142754
2024-04-17 00:00:00-04:00,416.97142857142023
2024-04-18 00:00:00-04:00,131.9392857142826
2024-04-19 00:00:00-04:00,127.0107142857174
2024-04-23 00:00:00-04:00,-94.2
2024-04-30 00:00:00-04:00,-1.3142857142753428
2024-05-01 00:00:00-04:00,105.2607142857174
2024-05-02 00:00:00-04:00,182.71071428571742
2024-05-08 00:00:00-04:00,156.84285714285505
2024-05-10 00:00:00-04:00,-160.95714285713038
2024-05-14 00:00:00-04:00,-340.92500000000723
2024-05-15 00:00:00-04:00,175.91428571428986
2024-05-16 00:00:00-04:00,327.4321428571377
2024-05-17 00:00:00-04:00,357.7857142857247
2024-05-21 00:00:00-04:00,-203.18571428569558
2024-05-22 00:00:00-04:00,-162.67142857142025
2024-05-24 00:00:00-04:00,329.5142857142608
2024-05-30 00:00:00-04:00,-242.24999999999272
2024-06-04 00:00:00-04:00,-94.75714285714497
2024-06-06 00:00:00-04:00,-157.84285714284778
2024-06-07 00:00:00-04:00,435.81428571430445
2024-06-11 00:00:00-04:00,-380.93571428572466
2024-06-13 00:00:00-04:00,-136.72142857142754
2024-06-14 00:00:00-04:00,-129.9785714285652
2024-06-18 00:00:00-04:00,-183.88571428571012
2024-06-24 00:00:00-04:00,-345.24285714286964
2024-06-26 00:00:00-04:00,-168.2285714285652
2024-06-27 00:00:00-04:00,-166.94285714285508
2024-06-28 00:00:00-04:00,49.8
