entry_time,exit_time,direction,pnl,r_multiple,confidence
2024-07-03 11:15:00-04:00,2024-07-03 12:00:00-04:00,1,138.30714285714492,0.980156922298167,0.3674910366535187
2024-07-09 09:30:00-04:00,2024-07-09 09:35:00-04:00,1,-132.44285714285508,-1.0215977961432348,0.32791152596473694
2024-07-15 13:50:00-04:00,2024-07-15 14:30:00-04:00,-1,-203.8,-1.0139303482587065,0.6928576827049255
2024-07-16 09:30:00-04:00,2024-07-16 09:45:00-04:00,1,-179.37142857143482,-1.015857605178029,0.46471643447875977
2024-07-16 14:40:00-04:00,2024-07-16 15:00:00-04:00,1,-39.8,-0.28269913749365805,0.17861895263195038
2024-07-22 09:30:00-04:00,2024-07-22 09:35:00-04:00,1,118.70714285714493,0.9883437407077187,0.03146738186478615
2024-07-23 11:20:00-04:00,2024-07-23 12:00:00-04:00,1,-102.1142857142826,-1.0139007092198273,0.374986469745636
2024-07-26 11:55:00-04:00,2024-07-26 12:25:00-04:00,1,111.36785714285506,0.987585114805999,0.16442832350730896
2024-07-31 14:40:00-04:00,2024-07-31 15:00:00-04:00,1,-31.9,-0.25188945290468134,0.36124587059020996
2024-08-01 09:40:00-04:00,2024-08-01 10:05:00-04:00,1,-135.8642857142826,-1.0104116865869621,0.4096766412258148
2024-08-05 13:00:00-04:00,2024-08-05 13:20:00-04:00,-1,-187.66785714285507,-1.0075160579043125,0.5289499163627625
2024-08-05 14:40:00-04:00,2024-08-05 15:00:00-04:00,-1,-263.8,-0.8201643348878527,0.793756365776062
2024-08-07 11:50:00-04:00,2024-08-07 12:00:00-04:00,-1,133.86785714285506,0.9896501650164863,0.6337150931358337
2024-08-12 10:20:00-04:00,2024-08-12 11:20:00-04:00,1,-153.75714285714494,-1.0091889357712278,0.4761752188205719
2024-08-13 09:30:00-04:00,2024-08-13 10:45:00-04:00,1,117.95714285714493,0.988270496708575,0.401293009519577
2024-08-15 09:30:00-04:00,2024-08-15 09:50:00-04:00,1,110.18928571428259,0.9874539926387943,0.40892159938812256
2024-08-21 11:55:00-04:00,2024-08-21 12:55:00-04:00,-1,-435.4571428571304,-1.013027583914893,0.810935914516449
2024-08-26 12:40:00-04:00,2024-08-26 13:10:00-04:00,1,-162.65714285714495,-1.0175156389633733,0.23238283395767212
2024-08-28 09:30:00-04:00,2024-08-28 09:35:00-04:00,-1,219.82857142857975,0.9751584283904046,0.6972160339355469
2024-08-29 13:15:00-04:00,2024-08-29 14:10:00-04:00,-1,154.05714285714492,0.9821493624772445,0.631108820438385
2024-08-30 13:10:00-04:00,2024-08-30 13:55:00-04:00,1,-177.44285714285508,-1.016032719836389,0.1630944311618805
2024-08-30 14:50:00-04:00,2024-08-30 15:00:00-04:00,1,-52.2,-0.2831734960767219,0.15522538125514984
2024-09-04 14:00:00-04:00,2024-09-04 14:45:00-04:00,-1,165.5214285714348,0.9833651601952418,0.5407872796058655
2024-09-04 14:55:00-04:00,2024-09-04 15:00:00-04:00,-1,22.2,0.12304038004750592,0.6379299759864807
2024-09-05 13:50:00-04:00,2024-09-05 14:50:00-04:00,1,176.12857142856518,0.9843512974051546,0.19295787811279297
2024-09-06 13:20:00-04:00,2024-09-06 13:30:00-04:00,1,-105.81071428571741,-1.0134085855994825,0.0641971156001091
2024-09-12 12:55:00-04:00,2024-09-12 13:35:00-04:00,1,167.66428571428986,0.9835742719463892,0.14886552095413208
2024-09-13 13:10:00-04:00,2024-09-13 14:00:00-04:00,1,-128.58571428571014,-1.022260079500251,0.20424792170524597
2024-09-16 11:10:00-04:00,2024-09-16 11:20:00-04:00,-1,-312.54285714285504,-1.0044995408631705,0.872745156288147
2024-09-19 09:50:00-04:00,2024-09-19 10:30:00-04:00,-1,-288.16785714285504,-1.0048819976337184,0.7901046872138977
2024-09-23 09:45:00-04:00,2024-09-23 10:00:00-04:00,1,-175.40714285714495,-1.0162218084005914,0.3696648180484772
2024-09-24 09:35:00-04:00,2024-09-24 09:50:00-04:00,1,-181.95,-1.0236286919831223,0.3927285075187683
2024-09-24 10:00:00-04:00,2024-09-24 10:40:00-04:00,-1,175.59285714285505,0.9843043043042926,0.5626022815704346
2024-09-26 09:30:00-04:00,2024-09-26 10:05:00-04:00,1,-121.9892857142826,-1.0116096549681366,0.4287772476673126
2024-09-26 13:55:00-04:00,2024-09-26 14:10:00-04:00,1,145.48571428571012,0.9811175337186617,0.09173418581485748
2024-09-27 14:30:00-04:00,2024-09-27 14:45:00-04:00,-1,-143.37142857143482,-1.0199186991870364,0.5067422986030579
2024-09-30 10:20:00-04:00,2024-09-30 10:30:00-04:00,-1,-105.06071428571741,-1.0135055986219077,0.5954437255859375
