date,pnl
2024-07-04 00:00:00-04:00,-55.2
2024-07-05 00:00:00-04:00,280.3
2024-07-08 00:00:00-04:00,292.1357142856956
2024-07-09 00:00:00-04:00,-104.41785714285507
2024-07-12 00:00:00-04:00,230.28214285715222
2024-07-15 00:00:00-04:00,134.87857142856518
2024-07-16 00:00:00-04:00,315.2964285714202
2024-07-17 00:00:00-04:00,564.5392857142754
2024-07-18 00:00:00-04:00,-127.50714285714494
2024-07-19 00:00:00-04:00,360.9428571428478
2024-07-22 00:00:00-04:00,-154.82857142857247
2024-07-23 00:00:00-04:00,-45.29642857142754
2024-07-25 00:00:00-04:00,-375.71071428571014
2024-07-26 00:00:00-04:00,178.92142857142753
2024-07-29 00:00:00-04:00,-176.9
2024-07-30 00:00:00-04:00,-89.72142857143479
2024-07-31 00:00:00-04:00,-188.15714285714495
2024-08-01 00:00:00-04:00,128.67142857142753
2024-08-02 00:00:00-04:00,-203.47142857142754
2024-08-05 00:00:00-04:00,151.2107142857174
2024-08-06 00:00:00-04:00,-644.2249999999926
2024-08-07 00:00:00-04:00,-169.5607142857174
2024-08-08 00:00:00-04:00,-173.15714285714495
2024-08-09 00:00:00-04:00,226.97857142857248
2024-08-12 00:00:00-04:00,334.70357142857245
2024-08-14 00:00:00-04:00,123.36785714285506
2024-08-15 00:00:00-04:00,-169.25357142856518
2024-08-16 00:00:00-04:00,-191.1321428571377
2024-08-19 00:00:00-04:00,-57.457142857137654
2024-08-20 00:00:00-04:00,-102.16785714285507
2024-08-21 00:00:00-04:00,-302.5392857142899
2024-08-22 00:00:00-04:00,-134.57857142857247
