date,pnl
2024-01-03 00:00:00-05:00,-374.8142857142899
2024-01-05 00:00:00-05:00,-175.94285714285508
2024-01-08 00:00:00-05:00,174.2
2024-01-09 00:00:00-05:00,172.2714285714348
2024-01-10 00:00:00-05:00,-380.93571428569555
2024-01-11 00:00:00-05:00,239.32857142857975
2024-01-12 00:00:00-05:00,-479.9285714285652
2024-01-16 00:00:00-05:00,-198.44285714285508
2024-01-17 00:00:00-05:00,177.41428571428986
2024-01-18 00:00:00-05:00,-118.025
2024-01-19 00:00:00-05:00,173.12857142856518
2024-01-22 00:00:00-05:00,103.27857142857246
2024-01-24 00:00:00-05:00,106.70714285714493
2024-01-26 00:00:00-05:00,-359.6
2024-01-30 00:00:00-05:00,244.2571428571304
2024-01-31 00:00:00-05:00,282.5142857142826
2024-02-02 00:00:00-05:00,269.3892857142898
2024-02-12 00:00:00-05:00,186.82857142857975
2024-02-13 00:00:00-05:00,149.35
2024-02-14 00:00:00-05:00,-437.7142857142753
2024-02-19 00:00:00-05:00,-187.54999999998546
2024-02-20 00:00:00-05:00,145.37857142856518
2024-02-23 00:00:00-05:00,525.3857142857246
2024-02-26 00:00:00-05:00,-133.3
2024-02-27 00:00:00-05:00,-451.55000000001456
2024-02-28 00:00:00-05:00,-189.1821428571522
2024-02-29 00:00:00-05:00,301.1571428571522
2024-03-06 00:00:00-05:00,464.75714285713036
2024-03-07 00:00:00-05:00,-21.71071428571014
2024-03-08 00:00:00-05:00,157.16428571428986
2024-03-11 00:00:00-04:00,-97.03214285713767
2024-03-12 00:00:00-04:00,-133.6142857142826
2024-03-13 00:00:00-04:00,-40.4
2024-03-14 00:00:00-04:00,459.92142857143483
2024-03-15 00:00:00-04:00,-258.55
2024-03-21 00:00:00-04:00,114.1
2024-03-26 00:00:00-04:00,-163.95
2024-03-28 00:00:00-04:00,-134.15714285714495
2024-04-01 00:00:00-04:00,383.3285714285797
2024-04-02 00:00:00-04:00,-114.32857142857247
2024-04-04 00:00:00-04:00,-172.62142857143482
2024-04-08 00:00:00-04:00,-197.15714285714495
2024-04-11 00:00:00-04:00,-127.025
2024-04-12 00:00:00-04:00,-62.16428571428989
2024-04-16 00:00:00-04:00,-107.84642857142754
2024-04-17 00:00:00-04:00,-111.71785714285508
2024-04-22 00:00:00-04:00,-429.24285714286236
2024-04-23 00:00:00-04:00,115.6
2024-04-24 00:00:00-04:00,372.3535714285652
2024-04-26 00:00:00-04:00,127.54642857142753
2024-04-30 00:00:00-04:00,-162.2285714285652
2024-05-01 00:00:00-04:00,-249.55
2024-05-02 00:00:00-04:00,-232.4
2024-05-03 00:00:00-04:00,126.20714285714493
2024-05-06 00:00:00-04:00,-138.65714285714495
2024-05-07 00:00:00-04:00,-137.58571428571014
2024-05-09 00:00:00-04:00,-83.9464285714348
2024-05-10 00:00:00-04:00,-178.51428571428988
2024-05-14 00:00:00-04:00,-169.575
2024-05-16 00:00:00-04:00,-193.7428571428696
