date,pnl
2025-07-02 00:00:00-04:00,-128.37142857143482
2025-07-07 00:00:00-04:00,-159.28928571428258
2025-07-10 00:00:00-04:00,10.4
2025-07-14 00:00:00-04:00,346.7785714285652
2025-07-15 00:00:00-04:00,-141.55
2025-07-16 00:00:00-04:00,173.66428571428986
2025-07-18 00:00:00-04:00,-449.5
2025-07-21 00:00:00-04:00,279.0357142857247
2025-07-22 00:00:00-04:00,-175.2
2025-07-23 00:00:00-04:00,-170.90714285714495
2025-07-25 00:00:00-04:00,-343.9714285714348
2025-07-29 00:00:00-04:00,-322.5357142857247
2025-07-30 00:00:00-04:00,354.2321428571522
2025-08-05 00:00:00-04:00,-3.0285714285797525
2025-08-06 00:00:00-04:00,169.25
2025-08-11 00:00:00-04:00,-167.00357142856518
2025-08-12 00:00:00-04:00,61.90714285714492
2025-08-13 00:00:00-04:00,-169.25357142856518
2025-08-14 00:00:00-04:00,-336.8857142857247
2025-08-15 00:00:00-04:00,143.52142857142024
2025-08-20 00:00:00-04:00,-191.90714285714495
2025-08-21 00:00:00-04:00,109.2
2025-08-26 00:00:00-04:00,279.32500000000726
2025-09-01 00:00:00-04:00,106.4
2025-09-08 00:00:00-04:00,180.09285714285505
2025-09-09 00:00:00-04:00,-365.6035714285652
2025-09-10 00:00:00-04:00,123.85357142855791
2025-09-11 00:00:00-04:00,-389.18214285713043
2025-09-16 00:00:00-04:00,135.73571428571012
2025-09-17 00:00:00-04:00,184.68571428571013
2025-09-19 00:00:00-04:00,-295.1
2025-09-22 00:00:00-04:00,-20.4
2025-09-23 00:00:00-04:00,173.32857142857975
2025-09-25 00:00:00-04:00,326.7571428571449
2025-09-30 00:00:00-04:00,-129.9785714285652
2025-10-03 00:00:00-04:00,164.87142857143482
2025-10-07 00:00:00-04:00,-95.85714285711583
2025-10-08 00:00:00-04:00,141.41428571428986
2025-10-09 00:00:00-04:00,-292.0392857142826
2025-10-14 00:00:00-04:00,249.09285714285505
2025-10-15 00:00:00-04:00,129.15357142857246
2025-10-16 00:00:00-04:00,-170.20357142857247
2025-10-22 00:00:00-04:00,-134.90714285714495
2025-10-29 00:00:00-04:00,-258.65714285714495
2025-10-30 00:00:00-04:00,-200.69285714285508
2025-11-03 00:00:00-05:00,334.56428571430445
2025-11-06 00:00:00-05:00,-144.22142857142754
2025-11-12 00:00:00-05:00,-108.06071428571741
2025-11-18 00:00:00-05:00,-254.3
2025-11-19 00:00:00-05:00,-242.20357142857247
2025-11-25 00:00:00-05:00,-151.08571428571014
2025-12-01 00:00:00-05:00,355.82500000001454
2025-12-04 00:00:00-05:00,-489.05
