entry_time,exit_time,direction,pnl,r_multiple,confidence
2024-01-02 11:10:00-05:00,2024-01-02 14:30:00-05:00,-1,372.2857142857247,0.9815442561205546,0.6297539472579956
2024-01-11 09:50:00-05:00,2024-01-11 11:10:00-05:00,1,-390.0357142857247,-1.0182750582750852,0.6064341068267822
2024-01-12 11:40:00-05:00,2024-01-12 14:25:00-05:00,1,414.071428571413,0.983375742154331,0.6586536765098572
2024-01-18 12:05:00-05:00,2024-01-18 13:00:00-05:00,1,-352.5357142857247,-1.0202583979328466,0.6256061792373657
2024-01-22 12:10:00-05:00,2024-01-22 14:20:00-05:00,1,-199.5,-0.7440559440559441,0.6374830007553101
2024-02-02 12:45:00-05:00,2024-02-02 13:30:00-05:00,1,327.2857142857247,0.97905982905986,0.6417194604873657
2024-02-15 13:00:00-05:00,2024-02-15 14:15:00-05:00,1,247.19642857141298,0.9724622409553302,0.6430709362030029
2024-02-16 09:50:00-05:00,2024-02-16 14:35:00-05:00,1,352.4642857142753,0.98052657724786,0.6841168403625488
2024-02-20 10:50:00-05:00,2024-02-20 14:50:00-05:00,-1,-127.0,-0.2637004078605859,0.649074137210846
2024-02-23 12:30:00-05:00,2024-02-23 13:45:00-05:00,1,303.178571428587,0.9774323546344775,0.6416677832603455
2024-02-26 11:10:00-05:00,2024-02-26 12:45:00-05:00,1,346.571428571413,0.980202020201976,0.6122544407844543
2024-03-05 11:30:00-05:00,2024-03-05 12:05:00-05:00,-1,110.5,0.29508822126847883,0.6117067337036133
2024-03-15 13:20:00-04:00,2024-03-15 14:40:00-04:00,-1,-309.946428571413,-1.023106395520137,0.6141576766967773
2024-03-21 12:45:00-04:00,2024-03-21 13:55:00-04:00,1,-261.196428571413,-1.027537759044547,0.7350701093673706
2024-04-03 14:30:00-04:00,2024-04-03 15:00:00-04:00,1,-173.33928571427532,-1.042082662372455,0.7215099930763245
2024-04-15 11:35:00-04:00,2024-04-15 14:35:00-04:00,-1,458.803571428587,0.9849722062488355,0.6081329584121704
2024-04-24 12:35:00-04:00,2024-04-24 14:15:00-04:00,1,363.446428571413,0.9811038804530791,0.6402543187141418
2024-04-29 11:35:00-04:00,2024-04-29 13:05:00-04:00,1,330.76785714286234,0.9792757071107739,0.6160684823989868
2024-05-17 12:40:00-04:00,2024-05-17 14:50:00-04:00,1,-190.75,-1.0380952380952382,0.6042443513870239
2024-05-22 11:45:00-04:00,2024-05-22 13:40:00-04:00,1,-168.25,-1.0434108527131782,0.6009583473205566
2024-05-23 12:15:00-04:00,2024-05-23 12:45:00-04:00,1,-59.5,-0.19265683723619542,0.8240528702735901
2024-05-24 11:40:00-04:00,2024-05-24 14:30:00-04:00,1,8.0,0.029053177691309988,0.6072742938995361
2024-05-31 13:10:00-04:00,2024-05-31 14:45:00-04:00,-1,-330.571428571413,-1.0216335540838368,0.7821345925331116
2024-06-13 12:00:00-04:00,2024-06-13 14:05:00-04:00,1,-137.0,-0.45023474178403755,0.640501856803894
2024-06-14 11:40:00-04:00,2024-06-14 14:00:00-04:00,1,353.803571428587,0.9805988616679473,0.6364864110946655
2024-06-21 11:20:00-04:00,2024-06-21 14:15:00-04:00,-1,438.7142857142753,0.9842948717948485,0.6540484428405762
2024-06-26 13:20:00-04:00,2024-06-26 14:40:00-04:00,1,310.678571428587,0.9779651489601392,0.6266698837280273
2024-06-27 13:20:00-04:00,2024-06-27 14:00:00-04:00,1,226.83928571427532,0.9700649102710515,0.8100347518920898
2024-06-28 10:40:00-04:00,2024-06-28 12:05:00-04:00,1,-548.875,-1.0129181084198384,0.6915498375892639
