entry_time,exit_time,direction,pnl,r_multiple,confidence
2025-09-09 09:30:00-04:00,2025-09-09 09:40:00-04:00,-1,158.925,0.9742528735632184,0.6380863785743713
2025-09-09 09:50:00-04:00,2025-09-09 09:55:00-04:00,-1,-253.95714285713038,-1.0225481737129205,0.6999509334564209
2025-09-09 10:35:00-04:00,2025-09-09 10:55:00-04:00,-1,-320.0035714285652,-1.0132994062764857,0.7278474569320679
2025-09-10 09:30:00-04:00,2025-09-10 09:35:00-04:00,-1,127.16428571428987,0.978455619675767,0.5697193145751953
2025-09-12 09:30:00-04:00,2025-09-12 09:35:00-04:00,-1,177.01785714286234,0.9619602134886259,0.5881576538085938
2025-09-15 09:30:00-04:00,2025-09-15 09:35:00-04:00,-1,-394.52857142857977,-1.0143985307621886,0.7069883942604065
2025-09-15 09:40:00-04:00,2025-09-15 09:45:00-04:00,-1,-210.32857142857247,-1.0067008547008598,0.6609524488449097
2025-09-16 09:50:00-04:00,2025-09-16 14:50:00-04:00,-1,-11.9,-0.02482491431977351,0.6615530848503113
2025-09-17 14:40:00-04:00,2025-09-17 15:00:00-04:00,-1,-199.50714285714494,-1.0070668829998302,0.5915298461914062
2025-09-18 10:25:00-04:00,2025-09-18 15:00:00-04:00,1,-74.4,-0.3928712871287129,0.32539793848991394
