entry_time,exit_time,direction,pnl,r_multiple,confidence
2025-01-07 13:00:00-05:00,2025-01-07 13:20:00-05:00,-1,-199.7285714285652,-1.014218353282522,0.5695643424987793
2025-01-08 10:55:00-05:00,2025-01-08 12:20:00-05:00,-1,178.6,0.9922222222222222,0.5515621900558472
2025-01-08 12:40:00-05:00,2025-01-08 13:00:00-05:00,1,123.36785714285506,0.9887791612995397,0.40473443269729614
2025-01-10 12:35:00-05:00,2025-01-10 13:05:00-05:00,1,114.74285714285506,0.9879458794587767,0.37769821286201477
2025-01-13 10:50:00-05:00,2025-01-13 11:55:00-05:00,-1,163.0107142857174,0.9914847398718556,0.5719969272613525
2025-01-13 12:15:00-05:00,2025-01-13 12:55:00-05:00,-1,-116.47142857142754,-1.0121663563004257,0.6082834601402283
2025-01-13 13:15:00-05:00,2025-01-13 13:45:00-05:00,-1,-187.19285714285508,-1.0151849699786835,0.5437161922454834
2025-01-14 10:05:00-05:00,2025-01-14 10:35:00-05:00,1,-182.79285714285507,-1.0077180547351727,0.39325371384620667
2025-01-14 13:20:00-05:00,2025-01-14 13:40:00-05:00,-1,-293.325,-1.014526588845655,0.6510383486747742
2025-01-17 11:30:00-05:00,2025-01-17 13:05:00-05:00,-1,-186.01428571428988,-1.0152826510721475,0.5677717924118042
2025-01-17 14:50:00-05:00,2025-01-17 15:00:00-05:00,1,-115.2,-0.6852772466539198,0.44000813364982605
2025-01-22 10:55:00-05:00,2025-01-22 11:15:00-05:00,1,161.66428571428986,0.9829750271444334,0.4195168912410736
2025-01-22 12:40:00-05:00,2025-01-22 13:15:00-05:00,1,-178.7428571428696,-1.0323432343235044,0.3374791443347931
2025-01-22 14:25:00-05:00,2025-01-22 15:00:00-05:00,1,66.4,0.3607295304617773,0.32297423481941223
2025-01-23 09:30:00-05:00,2025-01-23 10:35:00-05:00,1,140.23571428571012,0.9804244694132044,0.29289165139198303
2025-01-23 12:30:00-05:00,2025-01-23 13:10:00-05:00,1,127.16428571428987,0.978455619675767,0.33753588795661926
2025-01-23 14:00:00-05:00,2025-01-23 14:10:00-05:00,1,-177.88571428571012,-1.0325041459369577,0.2873668074607849
2025-01-24 10:10:00-05:00,2025-01-24 11:00:00-05:00,1,-186.9785714285652,-1.015202637192132,0.3202079236507416
2025-01-24 11:55:00-05:00,2025-01-24 12:50:00-05:00,1,-170.7,-1.0252252252252252,0.4013276994228363
2025-01-27 10:55:00-05:00,2025-01-27 11:20:00-05:00,-1,175.975,0.992107117688513,0.5072140693664551
2025-01-28 09:50:00-05:00,2025-01-28 10:00:00-05:00,1,174.20714285714493,0.9920276591417649,0.2922319769859314
2025-01-28 11:55:00-05:00,2025-01-28 12:10:00-05:00,-1,-119.41785714285507,-1.0118626115902383,0.5784671306610107
2025-01-28 13:05:00-05:00,2025-01-28 13:40:00-05:00,-1,128.66428571428986,0.9787014398261656,0.589188277721405
2025-01-28 14:25:00-05:00,2025-01-28 14:35:00-05:00,-1,-185.96785714284778,-1.023106395520137,0.5927796363830566
2025-01-29 14:40:00-05:00,2025-01-29 15:00:00-05:00,1,-109.4,-0.7135336594456092,0.4369940161705017
2025-01-30 10:55:00-05:00,2025-01-30 11:25:00-05:00,1,171.6892857142826,0.991911688847604,0.4355209767818451
2025-02-03 10:25:00-05:00,2025-02-03 14:15:00-05:00,-1,-306.8107142857174,-1.0045839911126804,0.6406170725822449
2025-02-04 09:50:00-05:00,2025-02-04 10:00:00-05:00,-1,-108.4892857142826,-1.0130732032682719,0.5783913135528564
2025-02-04 12:15:00-05:00,2025-02-04 12:25:00-05:00,-1,156.09285714285505,0.9823780624859387,0.5986251831054688
2025-02-04 14:55:00-05:00,2025-02-04 15:00:00-05:00,1,-43.2,-0.2470588235294118,0.41845718026161194
2025-02-05 12:25:00-05:00,2025-02-05 15:00:00-05:00,1,57.2,0.394579945799458,0.4312981367111206
2025-02-06 14:25:00-05:00,2025-02-06 14:30:00-05:00,1,-205.52857142857974,-1.0280100035727462,0.44988927245140076
2025-02-07 10:00:00-05:00,2025-02-07 10:50:00-05:00,1,-172.66785714285507,-1.0081743301011243,0.4714406132698059
2025-02-10 14:40:00-05:00,2025-02-10 15:00:00-05:00,1,-34.5,-0.19515151515151513,0.39063912630081177
2025-02-12 11:35:00-05:00,2025-02-12 11:55:00-05:00,-1,-105.22142857142754,-1.0134846921224532,0.5067172646522522
